VEHICLE_OCCUPANTS,LICENSED?,NUMBER OF PERSONS INJURED,FATAL?,VEHICLE_AGE,VEHICLE_COMPANY,FORD?,FEMALE?,DAYTIME?
1,1,0,0,4,CHEV,0,0,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,5,TOYT,0,0,0
3,1,0,0,2,CHRY,0,0,0
2,1,0,0,11,HOND,0,0,1
1,0,0,0,2,VOLK,0,0,1
1,0,0,0,9,AUDI,0,0,1
1,1,0,0,3,JEEP,0,0,1
1,1,0,0,8,JEEP,0,0,1
1,1,0,0,3,HYUN,0,0,1
1,1,0,0,3,BMW,0,0,1
1,0,0,0,18,FORD,1,0,1
1,1,0,0,11,MERC,0,0,0
1,0,0,0,15,LEXS,0,0,1
1,0,0,0,3,DODG,0,0,1
1,1,0,0,1,HOND,0,1,0
1,0,0,0,1,NISS,0,0,0
1,1,0,0,1,CHRY,0,1,0
1,0,0,0,14,PTRB,0,0,0
1,1,0,0,3,NISS,0,0,1
1,1,0,0,20,ACUR,0,0,1
1,1,0,0,15,KW,0,0,0
2,1,0,0,5,LINC,0,0,0
3,1,0,0,9,HEINO,0,0,1
1,1,0,0,9,NISS,0,0,1
1,1,0,0,9,JEEP,0,0,1
1,1,0,0,12,CHEV,0,0,0
1,1,0,0,14,TOYT,0,0,1
1,1,0,0,11,HYUN,0,0,1
1,1,0,0,15,MITS,0,0,1
1,1,0,0,7,SUBA,0,1,1
1,1,0,0,7,TOYT,0,1,1
1,1,0,0,9,CHRY,0,1,1
1,0,0,0,7,BMW,0,0,0
1,0,0,0,1,INFI,0,1,0
2,1,0,0,7,INFI,0,0,0
2,1,0,0,12,GMC,0,1,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,6,BMW,0,1,1
1,1,0,0,5,FERRARA,0,0,0
1,0,0,0,1,NISS,0,0,1
1,1,0,0,13,HOND,0,0,1
1,1,0,0,2,NISS,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,0,0,0,3,HOND,0,0,1
2,1,0,0,1,HYUN,0,0,1
1,1,0,0,1,ACUR,0,1,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,21,VOLV,0,0,1
1,1,0,0,10,TOYT,0,0,1
1,1,0,0,3,NISS,0,0,0
1,1,0,0,20,BUIC,0,0,1
2,1,0,0,11,TOYT,0,1,1
1,1,0,0,16,LEXS,0,0,1
1,1,0,0,9,JEEP,0,1,1
1,0,0,0,12,FORD,1,0,1
1,1,0,0,4,TOYT,0,0,0
2,1,0,0,2,TOYT,0,0,0
1,1,0,0,8,GMC,0,0,0
1,1,0,0,6,HOND,0,1,0
4,1,0,0,16,CHEV,0,0,1
2,1,0,0,2,HOND,0,1,0
1,1,0,0,6,TOYT,0,0,0
2,1,0,0,5,FORD,1,0,0
1,1,0,0,8,HOND,0,0,0
1,1,0,0,9,MCIN,0,1,0
4,1,0,0,11,PONT,0,0,1
1,1,0,0,2,TOYT,0,0,0
2,1,0,0,2,BMW,0,0,0
3,1,0,0,9,CHEV,0,0,0
5,1,0,0,3,AUDI,0,0,0
1,1,0,0,1,NFLY,0,0,0
2,1,0,0,2,FORD,1,0,0
3,1,0,0,1,TOYT,0,0,0
1,1,0,0,3,TOYT,0,1,1
1,1,0,0,15,TOYT,0,1,1
1,1,0,0,10,NISS,0,1,1
2,1,0,0,15,SUBA,0,0,1
1,1,0,0,16,HOND,0,0,1
2,1,0,0,22,INFI,0,1,1
1,1,0,0,7,TOYT,0,0,1
2,1,0,0,15,CHRY,0,1,0
3,1,0,0,2,NISS,0,1,1
1,1,0,0,10,JEEP,0,1,1
1,1,0,0,2,BMW,0,0,0
2,1,0,0,1,FORD,1,0,0
1,1,0,0,1,INFI,0,0,0
2,1,0,0,11,CHEV,0,0,0
3,1,0,0,11,NISS,0,1,1
1,0,0,0,14,FORD,1,0,0
3,1,0,0,5,MAZD,0,0,0
1,1,0,0,6,TOYT,0,0,1
2,1,0,0,1,HYUN,0,0,0
1,1,0,0,5,TOYT,0,1,1
1,1,0,0,23,FORD,1,0,1
2,1,0,0,1,INFI,0,0,1
1,1,0,0,21,AUDI,0,0,1
1,1,0,0,3,TOYT,0,1,0
1,1,0,0,2,JEEP,0,1,1
3,1,0,0,12,CHRY,0,1,0
4,1,0,0,11,DODG,0,0,1
3,1,0,0,2,BUIC,0,0,1
1,1,0,0,1,TOYT,0,0,1
2,1,0,0,4,CHRY,0,0,1
2,1,0,0,1,JEEP,0,0,0
2,1,0,0,2,NISS,0,0,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,12,INFI,0,0,1
1,1,0,0,1,LEXS,0,1,0
1,0,0,0,2,TOYT,0,0,1
1,1,0,0,5,FORD,1,0,1
2,1,0,0,12,JEEP,0,0,0
1,0,0,0,3,MAZD,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,5,HYUN,0,0,1
1,1,0,0,3,FRIEGHT LINER,0,0,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,6,CHEV,0,0,1
1,1,0,0,1,VOLV,0,1,0
1,1,0,0,1,HOND,0,0,0
1,1,0,0,1,NISS,0,0,1
1,1,0,0,3,HOND,0,0,0
2,1,0,0,1,NISS,0,0,1
2,1,0,0,14,NISS,0,1,1
2,1,0,0,10,NISS,0,1,1
1,1,0,0,9,VOLV,0,1,0
1,1,0,0,3,HOND,0,0,0
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,9,TOYT,0,0,1
1,1,0,0,15,SUBA,0,0,0
1,1,0,0,2,NISS,0,0,0
1,1,0,0,3,HOND,0,0,0
1,1,0,0,7,HOND,0,0,0
1,1,0,0,6,CHEV,0,1,0
1,1,0,0,16,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,1
2,1,0,0,1,CHEV,0,0,1
1,1,0,0,1,NISS,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,6,FORD,1,0,1
4,1,0,0,5,HOND,0,0,1
2,1,0,0,5,ACUR,0,0,1
1,1,0,0,1,TOYT,0,1,1
1,1,0,0,8,JEEP,0,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,3,TOYT,0,0,1
2,1,0,0,15,CHEV,0,0,1
1,1,0,0,2,LEXS,0,1,1
1,1,0,0,7,TOYT,0,0,0
1,1,0,0,4,LNDR,0,0,0
11,1,0,0,12,GMC,0,1,1
1,1,0,0,12,LEXS,0,0,1
1,1,0,0,5,TOYT,0,1,1
1,1,0,0,14,CADI,0,0,1
8,1,0,0,6,COLLI,0,0,1
1,1,0,0,8,TOYT,0,0,0
1,1,0,0,8,NISS,0,1,1
1,1,0,0,14,ACUR,0,0,1
2,1,0,0,10,MERC,0,1,1
1,1,0,0,11,HOND,0,0,0
3,1,0,0,9,GMC,0,1,1
1,1,0,0,14,CHRY,0,1,1
1,1,0,0,8,FORD,1,0,1
3,1,0,0,2,TOYT,0,1,1
3,1,0,0,9,ISU,0,0,1
3,1,0,0,6,TOYT,0,0,0
1,1,0,0,1,LEXS,0,0,0
1,1,0,0,3,MAZD,0,0,0
1,1,0,0,3,CADI,0,0,0
2,1,0,0,9,MERZ,0,0,1
1,1,0,0,1,LINC,0,1,0
1,1,0,0,9,DODG,0,0,0
2,1,0,0,12,FORD,1,0,0
3,1,0,0,12,ACUR,0,1,1
1,1,0,0,29,MERZ,0,0,0
1,1,0,0,15,HOND,0,0,0
1,1,0,0,5,MERZ,0,0,1
1,1,0,0,9,BMW,0,0,1
1,1,0,0,10,FORD,1,0,1
1,1,0,0,6,NISS,0,1,1
4,1,0,0,4,HOND,0,0,0
4,1,0,0,2,BMW,0,0,0
1,1,0,0,4,TOYT,0,0,0
2,1,0,0,1,NISS,0,0,1
1,1,0,0,14,HYUN,0,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,CHRY,0,0,0
3,1,0,0,2,HOND,0,0,1
2,1,0,0,10,HOND,0,1,1
1,1,0,0,10,TOYT,0,0,1
3,1,0,0,1,KIA,0,1,1
1,1,0,0,15,HOND,0,0,0
2,1,0,0,14,FORD,1,0,0
1,1,0,0,6,DODG,0,0,0
1,1,0,0,11,HYUN,0,0,1
1,1,0,0,7,HOND,0,1,0
3,1,0,0,24,INTL,0,1,1
1,1,0,0,9,BMW,0,1,1
2,1,0,0,11,TOYT,0,0,1
1,1,0,0,3,CHEV,0,0,1
1,1,0,0,9,DODG,0,0,0
1,1,0,0,17,TOYT,0,1,0
1,1,0,0,3,HOND,0,0,0
2,1,0,0,10,NISS,0,1,0
2,1,0,0,16,TOYT,0,0,1
3,1,0,0,1,TOYT,0,0,1
2,1,0,0,1,NISS,0,0,1
2,1,0,0,10,MERZ,0,1,1
1,1,0,0,1,HOND,0,0,0
1,1,0,0,4,NISS,0,0,1
1,1,0,0,2,HOND,0,0,1
1,0,0,0,3,NISS,0,0,0
3,1,0,0,6,FORD,1,1,1
2,1,0,0,1,LEXS,0,0,1
1,1,0,0,1,CHEV,0,0,0
2,1,0,0,2,NISS,0,1,0
2,1,0,0,1,LEXS,0,0,1
1,1,0,0,1,JEEP,0,0,1
1,1,0,0,32,MAZD,0,0,0
4,1,0,0,4,MERZ,0,1,1
2,1,0,0,12,PORS,0,0,1
3,1,0,0,15,MERZ,0,1,1
1,0,0,0,9,FORD,1,0,1
3,1,0,0,13,CHEV,0,1,1
3,1,0,0,6,NISS,0,0,1
3,1,0,0,9,MERZ,0,1,0
1,1,0,0,9,LINC,0,1,0
1,1,0,0,16,DODG,0,0,1
1,1,0,0,5,TOYT,0,0,1
3,1,0,0,4,MERZ,0,0,1
1,1,0,0,6,MERZ,0,1,0
1,1,0,0,1,LEXS,0,0,1
3,1,0,0,2,BMW,0,0,0
1,1,0,0,12,DODG,0,0,0
1,0,0,0,2,BMW,0,0,1
1,1,0,0,2,CADI,0,0,1
2,1,0,0,13,FORD,1,0,1
1,1,0,0,13,PONT,0,0,1
1,1,0,0,8,VOLK,0,0,1
2,1,0,0,9,LEXS,0,0,1
2,0,0,0,4,MERZ,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,9,HOND,0,0,1
1,0,0,0,1,LEXS,0,1,1
1,1,0,0,9,HOND,0,0,1
2,1,0,0,7,HINO,0,0,1
1,1,0,0,2,LINC,0,0,0
1,1,0,0,10,BMW,0,1,1
3,1,0,0,9,CHEV,0,0,0
2,1,0,0,7,FORD,1,0,1
1,1,0,0,6,KW,0,0,1
1,1,0,0,5,HINO,0,0,1
1,0,0,0,3,CHEV,0,0,0
1,1,0,0,1,ISU,0,0,1
1,1,0,0,4,JEEP,0,1,1
1,1,0,0,11,ACUR,0,1,1
1,1,0,0,12,TOYT,0,1,1
1,1,0,0,8,TOYT,0,0,1
1,1,0,0,9,HYUN,0,0,1
1,1,0,0,9,INTL,0,1,0
2,1,0,0,1,BMW,0,0,1
2,1,0,0,4,PORS,0,0,0
1,1,0,0,1,NISS,0,1,0
1,1,0,0,10,HYUN,0,1,0
1,1,0,0,1,CADI,0,1,0
2,1,0,0,1,FORD,1,0,1
2,1,0,0,12,CHRY,0,0,0
2,1,0,0,4,VOLK,0,1,0
1,1,0,0,2,AUDI,0,0,0
1,1,0,0,1,HYUN,0,0,0
1,1,0,0,5,FORD,1,0,0
2,1,0,0,4,NISS,0,1,0
1,1,0,0,12,FORD,1,0,0
1,1,0,0,3,DODG,0,0,1
1,1,0,0,10,ORION,0,1,1
1,1,0,0,3,HOND,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,13,New Flyer,0,1,1
1,1,0,0,4,MERZ,0,0,1
1,1,0,0,2,HOND,0,0,0
1,1,0,0,3,ACUR,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,6,HOND,0,0,1
1,1,0,0,15,LEXS,0,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,13,ACUR,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,8,TOYT,0,0,1
5,1,0,0,7,DODG,0,0,1
1,1,0,0,12,ACUR,0,0,1
1,1,0,0,13,DODG,0,0,1
1,1,0,0,1,FORD,1,0,1
2,1,0,0,12,DODG,0,0,0
1,0,0,0,4,ACUR,0,0,0
1,1,0,0,1,HYUN,0,0,1
1,1,0,0,11,LEXS,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,6,HOND,0,0,0
1,1,0,0,5,BMW,0,0,1
1,1,0,0,15,TOYT,0,0,0
2,1,0,0,16,FORD,1,0,1
1,1,0,0,1,TOYT,0,1,1
1,1,0,0,10,HYUN,0,1,1
1,1,0,0,9,fre,0,0,1
1,1,0,0,11,TOYT,0,1,0
1,1,0,0,9,HOND,0,1,1
1,1,0,0,2,SUBA,0,1,0
1,1,0,0,10,FORD,1,1,1
1,1,0,0,5,BMW,0,0,1
1,1,0,0,11,DODG,0,1,1
1,0,0,0,20,TOYT,0,0,1
1,1,0,0,1,TOYT,0,1,1
1,1,0,0,12,MITS,0,1,0
2,1,0,0,1,JEEP,0,1,0
1,1,0,0,22,MACK,0,0,0
1,1,0,0,1,HOND,0,1,0
1,1,0,0,3,FIAT,0,0,0
1,1,0,0,3,TOYT,0,0,0
2,1,0,0,12,GMC,0,0,1
1,1,0,0,1,ACUR,0,0,1
1,1,0,0,10,HOND,0,1,1
2,1,0,0,2,TOYT,0,0,0
2,0,0,0,13,BMW,0,0,0
4,1,0,0,8,HOND,0,0,1
5,1,0,0,9,ACUR,0,0,1
2,1,0,0,1,NISS,0,1,1
1,1,0,0,2,HOND,0,0,1
2,1,0,0,2,FRHT,0,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,1,JEEP,0,1,1
1,1,0,0,2,HOND,0,1,1
2,1,0,0,10,NISS,0,0,0
4,1,0,0,16,FORD,1,1,0
1,1,0,0,2,FORD,1,0,0
1,1,0,0,2,PORS,0,0,0
1,1,0,0,12,CHRY,0,0,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,10,TOYT,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,8,MITS,0,0,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,1
2,0,0,0,11,INFI,0,0,1
2,0,0,0,15,BMW,0,0,1
1,0,0,0,5,CHEV,0,0,0
2,1,0,0,2,MERZ,0,1,1
1,1,0,0,9,TOYT,0,1,1
2,1,0,0,8,FORD,1,0,0
2,1,0,0,3,HOND,0,1,0
1,1,0,0,7,MACK,0,0,0
2,1,0,0,2,NISS,0,0,1
2,1,0,0,14,TOYT,0,0,0
1,1,0,0,3,FORD,1,0,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,9,ford,1,0,0
1,1,0,0,6,LEXS,0,1,1
1,1,0,0,1,AUDI,0,0,0
1,1,0,0,10,GMC,0,0,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,6,LINC,0,0,1
2,1,0,0,10,CHEV,0,0,1
1,1,0,0,1,HYUN,0,0,0
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,17,HOND,0,0,0
8,1,0,0,2,FORD,1,0,1
1,1,0,0,2,NISS,0,0,1
1,1,0,0,2,GMC,0,0,1
2,1,0,0,3,CADI,0,0,0
1,1,0,0,9,LINC,0,0,0
1,1,0,0,4,TOYT,0,0,0
2,1,0,0,27,TOYT,0,0,0
1,1,0,0,10,ACUR,0,0,1
1,1,0,0,1,MERZ,0,0,1
1,1,0,0,11,FORD,1,0,1
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,4,no/bu,0,0,0
1,1,0,0,15,TOYT,0,0,0
1,1,0,0,4,FIAT,0,0,0
1,0,0,0,11,HOND,0,0,1
1,1,0,0,6,FORD,1,0,1
1,1,0,0,11,CHEV,0,0,1
1,1,0,0,1,SUBA,0,1,0
1,1,0,0,11,DODG,0,1,1
2,1,0,0,1,TOYT,0,1,1
2,1,0,0,2,FORD,1,0,0
1,1,0,0,16,STRN,0,1,1
2,1,0,0,9,GMC,0,0,1
1,1,0,0,16,FORD,1,0,1
1,1,0,0,18,INFI,0,0,1
5,1,0,0,13,BMW,0,1,1
1,1,0,0,1,JEEP,0,0,0
1,1,0,0,10,CHEV,0,0,0
2,1,0,0,3,CHEV,0,0,1
1,1,0,0,15,TOYT,0,0,1
1,1,0,0,1,INFI,0,0,0
1,1,0,0,9,NISS,0,0,0
3,1,0,0,4,KIA,0,0,1
4,1,0,0,17,TOYT,0,1,1
4,1,0,0,8,INFI,0,0,0
1,1,0,0,15,BMW,0,0,1
1,0,0,0,7,AUDI,0,0,0
1,1,0,0,21,MACK,0,0,0
1,1,0,0,4,BMW,0,0,0
1,1,0,0,12,DODG,0,0,1
2,1,0,0,6,TOYT,0,0,1
1,1,0,0,5,TOYT,0,0,1
2,1,0,0,5,JEEP,0,0,0
1,1,0,0,12,BMW,0,0,0
1,1,0,0,9,TOYT,0,0,0
2,1,0,0,7,MNNI,0,0,1
1,1,0,0,2,NISS,0,0,1
2,1,0,0,9,LINC,0,0,1
4,1,0,0,2,FORD,1,1,1
1,1,0,0,12,CHEV,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,12,ACUR,0,0,1
1,1,0,0,5,HYUN,0,1,1
1,1,0,0,1,TOYT,0,1,1
5,1,0,0,6,TOYT,0,0,0
2,1,0,0,14,VOLK,0,1,0
1,1,0,0,13,FORD,1,0,1
1,1,0,0,7,HYUN,0,0,1
1,1,0,0,16,HOND,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,5,NISS,0,0,1
1,1,0,0,10,JEEP,0,0,1
1,1,0,0,20,HOND,0,0,0
1,1,0,0,15,PONT,0,0,0
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,1,GMC,0,0,1
1,1,0,0,8,NISS,0,1,1
2,1,0,0,2,TOYT,0,1,1
1,1,0,0,15,KIA,0,0,1
3,1,0,0,3,HYUN,0,0,1
1,1,0,0,1,HOND,0,1,1
1,1,0,0,4,DODG,0,0,1
1,0,0,0,1,CHRY,0,0,1
1,1,0,0,2,NISS,0,0,1
1,1,0,0,3,HYUN,0,0,1
1,1,0,0,21,ACUR,0,0,0
1,1,0,0,4,YAMA,0,1,1
1,1,0,0,2,HOND,0,0,1
3,1,0,0,1,TOYT,0,1,0
5,1,0,0,3,HOND,0,0,0
2,1,0,0,10,NISS,0,1,0
1,1,0,0,18,FORD,1,0,0
1,1,0,0,5,TOYT,0,0,1
2,1,0,0,1,NISS,0,1,1
1,1,0,0,2,ISU,0,0,1
1,1,0,0,12,ACUR,0,1,1
1,1,0,0,9,LINC,0,0,1
1,1,0,0,9,TOYT,0,0,0
2,1,0,0,13,TOYT,0,0,1
1,1,0,0,1,FRHT,0,0,1
1,1,0,0,7,TOYT,0,0,1
5,1,0,0,4,HYUN,0,0,0
1,1,0,0,12,ACUR,0,1,0
1,1,0,0,19,LEXS,0,0,1
1,1,0,0,2,FORD,1,1,1
1,1,0,0,3,SMRT,0,0,0
1,1,0,0,9,MERC,0,1,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,3,NISS,0,1,1
2,1,0,0,7,FORD,1,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,4,TOYT,0,0,0
1,0,0,0,1,TOYT,0,0,1
2,1,0,0,2,HOND,0,0,1
2,1,0,0,12,TOYT,0,0,0
2,1,0,0,2,MITS,0,0,1
2,1,0,0,1,CHEV,0,0,1
1,1,0,0,18,DODG,0,0,1
1,1,0,0,14,CADI,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,2,NISS,0,0,0
1,1,0,0,1,NISS,0,1,1
1,1,0,0,12,INFI,0,0,1
2,1,0,0,3,SUBA,0,1,0
1,1,0,0,3,DODG,0,0,1
1,1,0,0,3,KW,0,0,1
1,1,0,0,17,HOND,0,0,0
2,1,0,0,22,TOYT,0,0,0
1,1,0,0,5,TOYT,0,0,1
1,1,0,0,1,SUBA,0,0,1
1,1,0,0,18,HOND,0,1,1
1,1,0,0,2,LEXS,0,0,1
2,1,0,0,11,NISS,0,1,1
1,1,0,0,8,MCIN,0,0,1
1,1,0,0,1,CHRY,0,0,1
1,1,0,0,5,BMW,0,0,1
1,1,0,0,16,BUIC,0,0,1
1,1,0,0,6,TOYT,0,0,1
2,1,0,0,3,HOND,0,0,1
2,1,0,0,15,HOND,0,1,1
1,1,0,0,1,LEXS,0,1,0
1,1,0,0,9,HOND,0,0,1
2,1,0,0,18,TOYT,0,0,0
1,0,0,0,11,NISS,0,1,1
1,1,0,0,1,MERZ,0,0,0
1,1,0,0,16,MERZ,0,0,1
1,1,0,0,1,LNDR,0,0,0
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,9,DODG,0,0,1
2,1,0,0,5,MAZD,0,0,1
1,1,0,0,1,LEXS,0,1,0
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,2,KW,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,1,FREIG,0,0,0
1,0,0,0,3,MERZ,0,0,0
2,1,0,0,1,HOND,0,0,0
1,1,0,0,4,HOND,0,0,0
1,1,0,0,5,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,3,LINC,0,0,1
1,0,0,0,3,FORD,1,0,1
1,0,0,0,1,CADI,0,0,1
1,0,0,0,1,MERZ,0,0,1
1,1,0,0,6,HOND,0,1,1
1,1,0,0,8,HOND,0,0,1
1,1,0,0,5,LINC,0,0,1
1,1,0,0,3,ISU,0,0,1
1,1,0,0,8,MITS,0,0,1
1,0,0,0,1,HIN / VAN,0,0,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,10,HYUN,0,0,1
1,0,0,0,20,FREIGHT / TRUCK,0,0,1
1,0,0,0,2,ISU,0,0,1
1,1,0,0,8,CADI,0,0,0
3,0,0,0,4,HYUN,0,0,0
1,1,0,0,13,TOYT,0,1,1
2,1,0,0,1,JEEP,0,1,1
1,0,0,0,10,TOYT,0,0,1
1,0,0,0,8,CHEV,0,0,0
1,0,0,0,5,FREIGHT / VAN,0,0,0
3,1,0,0,10,DODG,0,0,0
1,1,0,0,7,ACUR,0,1,1
1,1,0,0,1,JEEP,0,0,1
2,1,0,0,4,DODG,0,1,1
2,1,0,0,7,NISS,0,0,1
1,1,0,0,8,MITS,0,0,0
1,1,0,0,3,INFI,0,0,1
1,1,0,0,3,HOND,0,1,1
2,1,0,0,4,CHEV,0,0,0
4,1,0,0,1,MAZD,0,1,0
1,1,0,0,7,TOYT,0,0,1
1,1,0,0,15,MITS,0,0,0
1,1,0,0,13,HOND,0,0,0
1,1,0,0,6,CHEV,0,0,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,16,TOYT,0,1,1
1,1,0,0,10,CHEV,0,0,1
1,1,0,0,1,ACUR,0,0,0
1,1,0,0,2,HYUN,0,0,1
1,1,0,0,1,SUBA,0,1,1
1,1,0,0,8,HOND,0,0,1
2,1,0,0,9,CHRY,0,0,1
1,1,0,0,2,MERZ,0,0,1
1,1,0,0,2,JEEP,0,0,1
1,1,0,0,11,FORD,1,0,1
2,1,0,0,3,HYUN,0,1,1
1,1,0,0,10,HOND,0,1,1
1,1,0,0,17,TOYT,0,1,1
1,1,0,0,7,CHEVROLET,0,0,1
1,1,0,0,12,TOYT,0,1,1
1,1,0,0,1,HOND,0,1,1
1,1,0,0,16,TOYT,0,0,1
1,1,0,0,3,NISS,0,1,1
1,1,0,0,4,HOND,0,1,1
2,1,0,0,15,TOYT,0,1,1
1,1,0,0,7,HOND,0,1,1
1,1,0,0,7,CHEV,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,8,freig,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,21,BMW,0,0,1
1,1,0,0,23,MITS,0,1,1
1,0,0,0,4,LEXS,0,0,1
1,1,0,0,1,HYUN,0,1,0
1,1,0,0,2,HOND,0,1,0
1,1,0,0,5,FORD,1,0,1
1,1,0,0,10,HOND,0,0,1
1,1,0,0,6,HOND,0,1,1
6,1,0,0,4,TOYT,0,0,1
2,1,0,0,1,BMW,0,1,1
2,1,0,0,4,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,11,FORD,1,1,1
1,1,0,0,1,INFI,0,1,1
1,1,0,0,10,CHEV,0,0,1
4,1,0,0,8,HOND,0,0,1
1,0,0,0,10,FORD,1,0,1
1,1,0,0,15,TOYT,0,0,1
1,1,0,0,6,FORD,1,0,1
1,1,0,0,8,HOND,0,0,1
1,1,0,0,8,ud,0,0,1
1,1,0,0,7,LEXS,0,0,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,10,HOND,0,0,1
1,1,0,0,1,LEXS,0,1,1
1,1,0,0,2,CHEV,0,0,1
1,1,0,0,1,VOLV,0,0,1
1,1,0,0,7,TOYT,0,0,1
1,1,0,0,3,INFI,0,1,1
1,1,0,0,12,ORION,0,0,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,7,TOYT,0,0,1
1,1,0,0,1,CHEV,0,0,1
2,1,0,0,8,MAZD,0,0,1
1,1,0,0,1,CHRY,0,1,1
1,1,0,0,3,HOND,0,1,1
1,1,0,0,7,HOND,0,1,1
1,1,0,0,6,TOYT,0,1,1
1,1,0,0,17,TOYT,0,0,1
1,1,0,0,3,CADI,0,0,0
3,1,0,0,4,HOND,0,0,1
1,1,0,0,3,DODG,0,0,0
1,1,0,0,1,HOND,0,0,1
2,1,0,0,1,NISS,0,1,1
1,1,0,0,3,KW,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,3,HYUN,0,0,1
1,1,0,0,2,LINC,0,0,1
1,1,0,0,16,TOYT,0,0,0
1,1,0,0,4,LINC,0,0,0
1,1,0,0,2,CHRY,0,0,0
1,1,0,0,2,INTL,0,0,1
1,1,0,0,13,JEEP,0,0,1
1,1,0,0,10,MERZ,0,0,1
1,1,0,0,1,NISS,0,0,1
1,1,0,0,6,NISS,0,1,1
1,1,0,0,5,JEEP,0,0,0
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,12,TOYT,0,1,1
1,1,0,0,4,CHRY,0,1,0
1,1,0,0,3,NISS,0,0,0
2,1,0,0,12,BUIC,0,1,1
2,1,0,0,29,CHEV,0,0,1
1,1,0,0,2,CARRY,0,0,0
1,1,0,0,6,TOYT,0,0,0
1,1,0,0,9,INTL,0,0,1
1,1,0,0,2,CHEV,0,0,1
1,1,0,0,3,LEXS,0,0,0
1,1,0,0,1,JEEP,0,1,0
1,1,0,0,2,CHEV,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,12,TOYT,0,1,0
1,1,0,0,8,FORD,1,0,1
1,1,0,0,9,CHEV,0,0,1
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,4,TOYT,0,0,0
5,1,0,0,4,HOND,0,0,0
3,1,0,0,7,VOLK,0,0,0
2,1,0,0,1,LEXS,0,1,0
1,1,0,0,9,CHEV,0,0,0
4,1,0,0,1,CHEV,0,0,1
1,1,0,0,13,TOYT,0,0,1
1,1,0,0,8,DODG,0,0,1
1,1,0,0,7,FreightL,0,0,0
1,1,0,0,8,NISS,0,1,1
3,1,0,0,1,INFI,0,0,1
1,1,0,0,5,HOND,0,1,1
1,1,0,0,10,GMC,0,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,4,FORD,1,0,0
1,1,0,0,12,NISS,0,0,0
1,1,0,0,1,BMW,0,1,1
2,1,0,0,3,AUDI,0,1,0
1,1,0,0,12,HYUN,0,1,0
1,1,0,0,10,TOYT,0,1,1
